,0,1,2,3,4,5,6,7,8,9
71,0.26365522875816993,0.2640162745098039,0.26835748910675383,0.2687522794117647,0.26619710784313727,0.2650562554466231,0.26477228213507625,0.2669208387799564,0.26248004357298477,0.2645174537037037
72,0.2651796568627451,0.263632385620915,0.26767669934640526,0.26843092047930284,0.2643462581699346,0.2641452260348584,0.2616979438997821,0.26718495642701523,0.2641883877995643,0.2634941993464052
73,0.2632451089324619,0.2636633551198257,0.26497285130718956,0.2663316149237473,0.2593817510893246,0.26595590958605664,0.26117091503267975,0.26667703159041395,0.26492356209150325,0.26476986928104573
74,0.26582511437908496,0.26392431100217867,0.26749573529411763,0.26837500272331155,0.2588594199346405,0.2662527287581699,0.2621206263616558,0.26778590958605664,0.26625360838779955,0.26458605119825707
75,0.26450281590413943,0.26303078703703703,0.2685204711328976,0.2673157625272331,0.2606259667755991,0.26441267701525056,0.25946706154684096,0.2653967265795207,0.2635252859477124,0.26517003267973854
76,0.2631326089324619,0.26259003267973857,0.26694740468409583,0.26433260893246185,0.26352994553376907,0.2675464705882353,0.25867976579520696,0.26853370098039214,0.26444983932461874,0.2650285130718954
77,0.26050669389978215,0.26329441448801744,0.2670954438997821,0.2683244934640523,0.2616575925925926,0.26697916938997823,0.259547181372549,0.26698546296296294,0.266518082788671,0.263482848583878
78,0.2616248965141612,0.2630111328976035,0.2674769498910675,0.27006117647058825,0.26223381535947715,0.2660897467320261,0.25843356481481483,0.26763610294117646,0.2655813589324619,0.2628534123093682
79,0.2598400871459695,0.26320019335511985,0.2691270125272331,0.2703934368191721,0.2613420343137255,0.2619535130718954,0.2569590005446623,0.2664997848583878,0.26253614379084966,0.2624755010893246
80,0.26057589869281045,0.2649239978213508,0.26954778867102397,0.2689265413943355,0.2611512772331155,0.26126630991285404,0.2557507761437908,0.2640490223311547,0.26020025871459695,0.26497752450980394
81,0.26283256535947713,0.2631746296296296,0.26903188725490196,0.2688513534858388,0.26053753540305014,0.26135322440087144,0.2580366557734205,0.26416232843137255,0.26038495642701526,0.2630294063180828
82,0.2621883006535948,0.26397051470588234,0.2703059177559913,0.26954941721132897,0.2623352151416122,0.26337937091503266,0.26073156045751633,0.26468439270152505,0.26091016339869283,0.2618974673202614
83,0.2637569389978214,0.2638333088235294,0.2675654302832244,0.2694682053376906,0.26287617102396516,0.2626414133986928,0.2615089923747277,0.26432352668845316,0.25821753267973857,0.261307151416122
84,0.2642675980392157,0.2656042320261438,0.2682042538126362,0.265787644335512,0.2640661873638344,0.262686105664488,0.26115599128540307,0.2641671704793028,0.2590631644880174,0.26126627723311546
85,0.2635174836601307,0.26451734204793026,0.2678059586056645,0.2656437336601307,0.263126628540305,0.26182491013071896,0.2621589760348584,0.2671672167755991,0.25862753267973854,0.2615795315904139
86,0.26229745642701524,0.26316053104575166,0.26767065359477127,0.2642771405228758,0.2636019417211329,0.26329134259259257,0.26036756808278866,0.26553910130718955,0.2607740305010893,0.26176355936819173
87,0.2644772331154684,0.2607084068627451,0.26788255991285403,0.2644444498910675,0.26270177559912855,0.2639534177559913,0.26044217592592595,0.26379092047930286,0.2600150108932462,0.2629192047930283
88,0.26290436274509804,0.260984447167756,0.2649323366013072,0.26378726579520695,0.26461831699346405,0.26066539215686274,0.25779508986928107,0.2647862418300654,0.26166813725490196,0.26199124183006534
89,0.2632115577342048,0.26166182189542486,0.2670106862745098,0.2636209640522876,0.26533537581699346,0.2608533360566449,0.25788991013071894,0.26490728758169935,0.26005270697167754,0.25904807734204793
90,0.2645881045751634,0.2649654656862745,0.26593478213507626,0.2613890631808279,0.26618725490196077,0.25885550925925926,0.2603169635076253,0.26596567538126364,0.2609766666666667,0.2583594008714597
91,0.26324002723311546,0.2653477559912854,0.26447149237472767,0.2606573828976035,0.26732817265795206,0.25965102668845313,0.25994087962962964,0.26512851307189544,0.2604223937908497,0.26058609749455336
92,0.26316514705882355,0.2650357897603486,0.2639242374727669,0.2617093082788671,0.26596567265795207,0.26047007897603486,0.2599265413943355,0.26735642701525053,0.2578007543572985,0.262505961328976
93,0.2648355936819172,0.2649931181917211,0.2613519417211329,0.2611891802832244,0.2643570996732026,0.26127265522875814,0.2602773692810458,0.26863585784313726,0.2589987554466231,0.2660076824618736
94,0.2649771459694989,0.2631749537037037,0.2621192401960784,0.26421222766884533,0.263881598583878,0.26018274237472766,0.260040931372549,0.26936965413943353,0.25849060729847495,0.2662966857298475
95,0.2666630283224401,0.26398311819172116,0.2636525408496732,0.26143819444444444,0.26201961328976037,0.2609386574074074,0.26341291394335514,0.2696778948801743,0.26152019607843136,0.26560489923747277
96,0.26769764161220044,0.2664957325708061,0.26397171840958605,0.2624956944444444,0.2598916448801743,0.2612037145969499,0.2635693681917211,0.2679060920479303,0.25834692810457516,0.2643169852941176
97,0.26939460784313723,0.2662170887799564,0.2650345288671024,0.26249039215686276,0.25976747276688456,0.2600230637254902,0.26135886437908495,0.26649528050108934,0.25760608932461876,0.2676424373638344
98,0.2699536220043573,0.26655232298474946,0.26424324891067535,0.262867061546841,0.25879985838779956,0.26270605392156865,0.26275180010893245,0.26550394607843136,0.25694849128540304,0.2673495833333333
99,0.27001540305010896,0.2668630746187364,0.2628321977124183,0.26314326525054466,0.25945686819172115,0.26507567265795207,0.2633160702614379,0.2657541476034858,0.25825341503267973,0.2653418654684096
