,Value
1254,0.13211935185185186
1255,0.13172775326797387
1256,0.13144657952069716
1257,0.13196157135076253
1258,0.1321782734204793
1259,0.130498605664488
1260,0.13104670751633987
1261,0.1312200980392157
1262,0.13137174836601306
1263,0.13126006263616558
1264,0.1314210239651416
1265,0.1315988316993464
1266,0.13195029956427015
1267,0.1335206454248366
1268,0.13278535675381264
1269,0.13301702614379085
1270,0.13305698801742918
1271,0.13205976851851853
1272,0.13142256535947713
1273,0.13147422385620916
1274,0.13139828703703704
1275,0.13305337418300653
1276,0.13328077614379086
1277,0.13260462145969498
1278,0.1332089651416122
1279,0.13393720043572985
1280,0.13274035947712418
1281,0.13249941448801744
1282,0.13269698801742918
1283,0.13141313453159043
1284,0.13076342592592594
1285,0.13081371732026142
1286,0.1309282434640523
1287,0.12934002450980392
1288,0.1287155882352941
1289,0.12851635076252724
1290,0.12923913126361655
1291,0.12854716503267974
1292,0.12875103758169934
1293,0.12926981753812636
1294,0.12939382897603485
1295,0.1282713071895425
1296,0.1303096922657952
1297,0.12967388616557735
1298,0.12907915305010892
1299,0.1296050054466231
1300,0.6526856944444445
1301,0.6052785893246188
1302,0.5632322494553377
1303,0.5285239133986928
1304,0.4950538671023965
1305,0.4659510811546841
1306,0.4399426824618736
1307,0.4211712554466231
1308,0.401776339869281
1309,0.38544218137254904
1310,0.37110486383442265
1311,0.35888910947712416
1312,0.3490664705882353
1313,0.3379804003267974
1314,0.3283797222222222
1315,0.3234017347494553
1316,0.31610518246187364
1317,0.3107257625272331
1318,0.30589974673202613
1319,0.30155495098039214
1320,0.2966603948801743
1321,0.29276110566448804
1322,0.2909360130718954
1323,0.2846184531590414
1324,0.2809564297385621
1325,0.28008071623093683
1326,0.27952050653594773
1327,0.2799449019607843
1328,0.2793392565359477
1329,0.2794929193899782
1330,0.2789806345315904
1331,0.2774679547930283
1332,0.2733637145969499
1333,0.27231615468409587
1334,0.2709400408496732
1335,0.2687760403050109
1336,0.2698314488017429
1337,0.2697836737472767
1338,0.27038094226579523
1339,0.27314027505446625
1340,0.26929916122004355
1341,0.2693476906318083
1342,0.2674712854030501
1343,0.26824563725490197
1344,0.265387878540305
1345,0.2635608006535948
1346,0.26367698801742917
1347,0.26306532135076255
1348,0.26321175925925927
1349,0.2614519825708061
1350,0.2623316149237473
1351,0.2614059586056645
1352,0.2613327314814815
1353,0.2616394444444444
1354,0.2622437854030501
1355,0.26276045751633986
1356,0.26244998638344225
1357,0.26389972494553376
1358,0.26578444989106753
1359,0.2658560811546841
1360,0.2668241176470588
1361,0.26626802015250545
1362,0.26876656590413944
1363,0.2686059041394335
1364,0.26918330065359475
1365,0.267840348583878
1366,0.266132704248366
1367,0.267285
1368,0.26722104575163397
1369,0.2663889624183007
1370,0.2684681590413943
1371,0.268503605664488
1372,0.2640527450980392
1373,0.263042614379085
1374,0.2669756181917211
1375,0.2681661111111111
1376,0.2703963888888889
1377,0.2721663235294118
1378,0.27064170751633987
1379,0.26788695806100216
1380,0.26778957244008716
1381,0.26641884531590415
1382,0.26718574074074075
1383,0.26693209422657954
1384,0.26723710239651416
1385,0.2679444417211329
1386,0.26660817265795206
1387,0.26648348039215686
1388,0.2669580718954248
1389,0.26606406318082787
1390,0.2682680174291939
1391,0.2684579684095861
1392,0.2680697685185185
1393,0.26796584150326797
1394,0.26987199074074075
1395,0.26756110294117647
1396,0.2677641748366013
1397,0.26578565631808276
1398,0.26624728758169935
1399,0.2653932080610022
1400,0.6290283333333333
1401,0.5668989950980392
1402,0.5162057652505446
1403,0.4705713589324619
1404,0.4302191748366013
1405,0.3927877723311547
1406,0.3619937309368192
1407,0.33466980936819174
1408,0.30954956154684093
1409,0.2910698447712418
1410,0.27066808278867105
1411,0.2528370588235294
1412,0.2397916094771242
1413,0.22695753267973856
1414,0.2159794008714597
1415,0.2049996269063181
1416,0.1976711628540305
1417,0.18990062636165578
1418,0.18392166666666668
1419,0.1785545288671024
1420,0.17288041122004358
1421,0.1696387091503268
1422,0.16486093954248365
1423,0.1606188262527233
1424,0.1576522794117647
1425,0.15497605119825708
1426,0.1550403431372549
1427,0.15191557734204794
1428,0.14961938725490195
1429,0.14759930010893246
1430,0.1456699537037037
1431,0.14439521241830067
1432,0.14265978758169934
1433,0.14204781318082788
1434,0.14054142701525055
1435,0.14107602668845315
1436,0.13943225762527234
1437,0.1385956917211329
1438,0.13796226307189544
1439,0.1355420125272331
1440,0.13435535947712418
1441,0.1338925108932462
1442,0.1330348311546841
1443,0.13332584694989108
1444,0.13470744553376907
1445,0.1336837962962963
1446,0.13386662037037036
1447,0.13323434640522877
1448,0.13444942538126362
1449,0.13458193355119827
1450,0.13399471405228758
1451,0.1334209477124183
1452,0.13330071350762526
1453,0.1328970288671024
1454,0.1333214760348584
1455,0.13381473583877995
1456,0.13158924019607843
1457,0.13288348039215686
1458,0.13439006263616557
1459,0.1346285920479303
1460,0.1351950762527233
1461,0.1358916503267974
1462,0.13508177559912854
1463,0.13539020697167756
1464,0.13518171296296297
1465,0.1339062037037037
1466,0.13434555010893245
1467,0.13273767156862745
1468,0.13368535947712418
1469,0.1328222494553377
1470,0.1324754003267974
1471,0.1329591176470588
1472,0.13320499727668844
1473,0.13258085784313725
1474,0.13306593137254902
1475,0.13352096405228758
1476,0.1322879711328976
1477,0.1332641339869281
1478,0.13221769335511982
1479,0.13268044934640522
1480,0.13399478758169936
1481,0.13415679466230937
1482,0.13413084422657953
1483,0.13292468954248365
1484,0.13247168845315904
1485,0.13258714869281046
1486,0.13313973583877994
1487,0.13409784586056644
1488,0.13296321895424837
1489,0.13348567810457515
1490,0.13351747276688453
1491,0.1333683496732026
1492,0.1339840413943355
1493,0.13340544934640522
1494,0.1326103540305011
1495,0.13425671296296296
1496,0.13414494825708062
1497,0.13295989106753814
1498,0.13249238017429193
1499,0.13316475762527233
1500,0.6465146187363835
1501,0.6014669008714597
1502,0.5600392047930284
1503,0.5228679139433551
1504,0.4934057380174292
1505,0.4668114106753813
1506,0.4403602668845316
1507,0.4143760348583878
1508,0.3967553240740741
1509,0.3796468409586057
1510,0.3648810866013072
1511,0.3550953948801743
1512,0.34426629901960787
1513,0.3322782325708061
1514,0.3251178622004357
1515,0.3187318681917211
1516,0.3104706045751634
1517,0.30516449074074076
1518,0.30079076525054466
1519,0.2966226906318083
1520,0.29186923474945536
1521,0.28722467320261436
1522,0.284959795751634
1523,0.2822810103485839
1524,0.28115817810457516
1525,0.2770580582788671
1526,0.27623659041394333
1527,0.2765445942265795
1528,0.2776123828976035
1529,0.27467553104575165
1530,0.27506279411764706
1531,0.27651170206971676
1532,0.27420951252723313
1533,0.2723291503267974
1534,0.2708642320261438
1535,0.2693607843137255
1536,0.2678835049019608
1537,0.26867867647058824
1538,0.26717127995642703
1539,0.2655547004357299
1540,0.26633519063180827
1541,0.2684453022875817
1542,0.27005220043572986
1543,0.2685938616557734
1544,0.26411079248366015
1545,0.26733954793028325
1546,0.26609159586056647
1547,0.2663344090413943
1548,0.2652682952069717
1549,0.26283392156862745
1550,0.26318473583877994
1551,0.2638504956427015
1552,0.2622460403050109
1553,0.26169886165577344
1554,0.262602848583878
1555,0.2635486301742919
1556,0.2645169308278867
1557,0.26389272875816994
1558,0.2614371732026144
1559,0.2617764651416122
1560,0.26158771241830064
1561,0.2648865168845316
1562,0.26069991013071897
1563,0.2628068300653595
1564,0.2610121786492375
1565,0.2594223992374728
1566,0.2582193082788671
1567,0.2581381862745098
1568,0.2600966230936819
1569,0.26269322167755993
1570,0.2610880800653595
1571,0.2606468191721133
1572,0.26154939542483663
1573,0.2645397794117647
1574,0.2634537908496732
1575,0.2644455174291939
1576,0.2631750816993464
1577,0.26304210239651415
1578,0.2607744389978214
1579,0.262520582788671
1580,0.26027856209150324
1581,0.259486862745098
1582,0.2611045424836601
1583,0.2616377314814815
1584,0.263034272875817
1585,0.26413249727668847
1586,0.26569890250544664
1587,0.26643224673202615
1588,0.2668096105664488
1589,0.2646782216775599
1590,0.2668776579520697
1591,0.26503453703703705
1592,0.2629024237472767
1593,0.2617765577342048
1594,0.26029411764705884
1595,0.2603421296296296
1596,0.2634225217864924
1597,0.25932614923747277
1598,0.2611075816993464
1599,0.26237513616557734
1600,0.630548834422658
1601,0.5696887064270153
1602,0.5155963834422658
1603,0.46909969226579523
1604,0.43003379901960787
1605,0.39333558278867103
1606,0.36188107843137257
1607,0.33291516612200434
1608,0.30992294389978214
1609,0.2860992020697168
1610,0.26848812908496733
1611,0.253495787037037
1612,0.2390546677559913
1613,0.2274901797385621
1614,0.21851194444444444
1615,0.2079353948801743
1616,0.20084833605664487
1617,0.1917150571895425
1618,0.18598793572984748
1619,0.17855948529411764
1620,0.17287376633986928
1621,0.167111802832244
1622,0.1626020860566449
1623,0.15979907135076252
1624,0.15496642156862744
1625,0.15127319989106755
1626,0.14956036492374727
1627,0.14796272875816993
1628,0.14468019880174293
1629,0.14348317538126362
1630,0.14212367647058824
1631,0.14127445806100217
1632,0.1396402151416122
1633,0.13882204520697167
1634,0.13922108932461874
1635,0.1387898420479303
1636,0.13903286764705883
1637,0.13765294934640523
1638,0.13673657407407408
1639,0.1364439596949891
1640,0.13672764705882354
1641,0.13660526960784314
1642,0.13685409041394336
1643,0.13652776960784313
1644,0.1365517783224401
1645,0.13422226579520696
1646,0.1341123665577342
1647,0.13268903050108932
1648,0.13258003812636165
1649,0.13134593137254902
1650,0.13236343954248367
1651,0.13161768790849673
1652,0.1331957625272331
1653,0.13314415577342048
1654,0.1335272549019608
1655,0.132197295751634
1656,0.13277188453159042
1657,0.13160565359477125
1658,0.13213577614379085
1659,0.1325660593681917
1660,0.13216999183006536
1661,0.13283030501089324
1662,0.13299427015250545
1663,0.1344174074074074
1664,0.13450114923747278
1665,0.13427239379084968
1666,0.1343986220043573
1667,0.13415404411764706
1668,0.1323190305010893
1669,0.13143824618736383
1670,0.13129752723311547
1671,0.12890947712418302
1672,0.12881567810457517
1673,0.13004151416122003
1674,0.129699621459695
1675,0.12965683551198257
1676,0.12962369008714597
1677,0.12989856753812637
1678,0.13095344498910674
1679,0.1305490876906318
1680,0.1310910811546841
1681,0.13002949618736384
1682,0.1308830691721133
1683,0.13083541122004358
1684,0.12995881535947712
1685,0.12947860021786492
1686,0.12981941721132897
1687,0.1304258959694989
1688,0.1307251116557734
1689,0.130607704248366
1690,0.12988554738562091
1691,0.13077194444444445
1692,0.13131174836601306
1693,0.13269870098039216
1694,0.13310908224400872
1695,0.1330137091503268
1696,0.13357283496732025
1697,0.13329470860566447
1698,0.1338321459694989
1699,0.1325755746187364
1700,0.647516190087146
1701,0.6010498883442266
1702,0.5575331563180828
1703,0.5253382325708061
1704,0.49151959150326796
1705,0.464914651416122
1706,0.4417502913943355
1707,0.42303818899782136
1708,0.4056139133986928
1709,0.3889284395424837
1710,0.37598050381263615
1711,0.3624394281045752
1712,0.3509186819172113
1713,0.342406772875817
1714,0.3359786546840959
1715,0.3273063779956427
1716,0.3203435811546841
1717,0.31260392156862743
1718,0.3072151089324619
1719,0.30275669389978216
1720,0.2985800462962963
1721,0.29530383714596947
1722,0.29070862472766884
1723,0.2883402614379085
1724,0.2876273774509804
1725,0.28518894335511985
1726,0.2850300163398693
1727,0.2814659123093682
1728,0.2818790359477124
1729,0.2798193654684096
1730,0.27961451252723313
1731,0.27599698801742917
1732,0.273906712962963
1733,0.27485192810457515
1734,0.2762826388888889
1735,0.27615404956427014
1736,0.27551329248366013
1737,0.2760124645969499
1738,0.2762573992374728
1739,0.2720581045751634
1740,0.27197618191721135
1741,0.26990292755991285
1742,0.27041781318082786
1743,0.27010264161220043
1744,0.27082870642701523
1745,0.26997143790849676
1746,0.2684437445533769
1747,0.26762431100217865
1748,0.26709094498910674
1749,0.26885462690631806
1750,0.26769293300653596
1751,0.2690120642701525
1752,0.26769667211328974
1753,0.26868733387799565
1754,0.2706413316993464
1755,0.2697837037037037
1756,0.2693480065359477
1757,0.27082814814814815
1758,0.2694086328976035
1759,0.26814805010893245
1760,0.26881088779956425
1761,0.2690315005446623
1762,0.2649401007625272
1763,0.2653799754901961
1764,0.2651876906318083
1765,0.2664754357298475
1766,0.26761450708061
1767,0.26670809640522875
1768,0.26630302559912855
1769,0.26489993736383444
1770,0.2642466013071895
1771,0.26815892701525057
1772,0.2675180119825708
1773,0.26608969498910673
1774,0.26430163671023965
1775,0.26239676470588236
1776,0.2621088752723312
1777,0.26287611928104576
1778,0.26477388616557734
1779,0.2669618436819172
1780,0.2666189433551198
1781,0.2662705882352941
1782,0.2685342810457516
1783,0.2686029302832244
1784,0.265812470043573
1785,0.2631937826797386
1786,0.2596164651416122
1787,0.26224914215686274
1788,0.2629965931372549
1789,0.2635704302832244
1790,0.2646177614379085
1791,0.2656045588235294
1792,0.2655447494553377
1793,0.2641074074074074
1794,0.26433582788671023
1795,0.26433273692810455
1796,0.26479162037037035
1797,0.2654327260348584
1798,0.26655853758169934
1799,0.266939038671024
1800,0.6296330773420479
1801,0.568570577342048
1802,0.5175796160130719
1803,0.47184773420479303
1804,0.4313063671023965
1805,0.3948862745098039
1806,0.3605598175381264
1807,0.3346791666666667
1808,0.30970170206971676
1809,0.28797063180827887
1810,0.26796272331154686
1811,0.25273713507625273
1812,0.23767130446623094
1813,0.22554294934640523
1814,0.21364063725490196
1815,0.2050513371459695
1816,0.19687531318082788
1817,0.19031434095860567
1818,0.18363957788671023
1819,0.1766660294117647
1820,0.17144596132897605
1821,0.16704670479302833
1822,0.16150972222222224
1823,0.15871893246187363
1824,0.1563261220043573
1825,0.15358290305010894
1826,0.15170683551198258
1827,0.14893460784313725
1828,0.14719481209150326
1829,0.14508361383442267
1830,0.14401407135076252
1831,0.14242940359477124
1832,0.14169640250544663
1833,0.14103215958605664
1834,0.14096860566448802
1835,0.13855070261437907
1836,0.13847181100217865
1837,0.13761140250544662
1838,0.13710765795206972
1839,0.13677314814814814
1840,0.13673745370370372
1841,0.13603
1842,0.1366462962962963
1843,0.13703716503267974
1844,0.13796353213507626
1845,0.13723377450980392
1846,0.13631052015250544
1847,0.13552339324618737
1848,0.1351510702614379
1849,0.13423488017429194
1850,0.1346477968409586
1851,0.13380133442265796
1852,0.13442318355119826
1853,0.13322183551198258
1854,0.13297153867102396
1855,0.13313575708061
1856,0.13341821895424838
1857,0.13439944172113288
1858,0.13379962418300653
1859,0.1335669417211329
1860,0.13345898692810457
1861,0.13372540305010894
1862,0.1329064133986928
1863,0.13205204248366012
1864,0.13295934640522875
1865,0.13364501906318083
1866,0.13366915032679738
1867,0.13402712690631807
1868,0.1331602559912854
1869,0.13276114379084966
1870,0.1327983551198257
1871,0.13271964869281047
1872,0.134039272875817
1873,0.1340580283224401
1874,0.1329224128540305
1875,0.13263587962962964
1876,0.13349742102396514
1877,0.13243147331154684
1878,0.1320205174291939
1879,0.13209580065359477
1880,0.13347722222222222
1881,0.13334886982570807
1882,0.13431852124183005
1883,0.13399833333333333
1884,0.1332136683006536
1885,0.13390381263616558
1886,0.13201020424836601
1887,0.1323108905228758
1888,0.1316885648148148
1889,0.13175304466230936
1890,0.13099108387799566
1891,0.12998718954248367
1892,0.13016563180827886
1893,0.1305688316993464
1894,0.1305593600217865
1895,0.13269960239651415
1896,0.1315507026143791
1897,0.1306570533769063
1898,0.13020768790849674
1899,0.13207150871459694
1900,0.6473098992374727
1901,0.5977444389978214
1902,0.5570140958605665
1903,0.5218846296296297
1904,0.4920143654684096
1905,0.46497200163398694
1906,0.4395648937908497
1907,0.4191715822440087
1908,0.4024214079520697
1909,0.3838272058823529
1910,0.3690772031590414
1911,0.35639020152505446
1912,0.3449284831154684
1913,0.33272314270152503
1914,0.3257383360566449
1915,0.3179652205882353
1916,0.3147051007625272
1917,0.3092501797385621
1918,0.3049177396514161
1919,0.30191833605664486
1920,0.29883431100217867
1921,0.29603683278867104
1922,0.29192407407407406
1923,0.28764225217864925
1924,0.28566285130718955
1925,0.28244297930283224
1926,0.28342966775599127
1927,0.2797690223311547
1928,0.2785233605664488
1929,0.27709523148148146
1930,0.27679720588235296
1931,0.27635160947712417
1932,0.27491175925925926
1933,0.27030334150326796
1934,0.26661350217864926
1935,0.26907299836601306
1936,0.26748693899782133
1937,0.2679774074074074
1938,0.26699830610021785
1939,0.26735890522875816
1940,0.26663453703703704
1941,0.26513735294117646
1942,0.26561995098039215
1943,0.2663204466230937
1944,0.2656942456427015
1945,0.2636455855119826
1946,0.26290964869281047
1947,0.26402616013071895
1948,0.2659693709150327
1949,0.2656260811546841
1950,0.26573396786492376
1951,0.26705649237472767
1952,0.2670046732026144
1953,0.2695017047930283
1954,0.2697280473856209
1955,0.268189537037037
1956,0.2678508496732026
1957,0.2655505855119826
1958,0.265839183006536
1959,0.2647455392156863
1960,0.2626060321350763
1961,0.2637292783224401
1962,0.2659433959694989
1963,0.26559008442265797
1964,0.26479312636165575
1965,0.2614663861655773
1966,0.26202779956427014
1967,0.26321318355119827
1968,0.2633652260348584
1969,0.2617217102396514
1970,0.26177786220043575
1971,0.259781688453159
1972,0.2621176198257081
1973,0.2625232380174292
1974,0.26307339869281043
1975,0.2618376688453159
1976,0.26576946623093683
1977,0.2659782952069717
1978,0.26478835784313726
1979,0.265845931372549
1980,0.26703012527233116
1981,0.26664098583877993
1982,0.26611710239651415
1983,0.2677303730936819
1984,0.2672142919389978
1985,0.2662818409586057
1986,0.2665594362745098
1987,0.2660733551198257
1988,0.26578975217864925
1989,0.2659003649237473
1990,0.264117385620915
1991,0.26218428921568626
1992,0.2619198665577342
1993,0.2625073148148148
1994,0.26293369825708063
1995,0.26371339324618737
1996,0.2646660484749455
1997,0.2625202096949891
1998,0.2623420942265795
1999,0.26169777505446623
